Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Tipus_Vehicles,Desc_tipus_propietari,Nombre
2020,9,Sant Andreu,57,la Trinitat Vella,Turismes,Subjecte Físic,2671
2020,9,Sant Andreu,57,la Trinitat Vella,Motos,Subjecte Jurí­dic,15
2020,9,Sant Andreu,57,la Trinitat Vella,Motos,Subjecte Físic,695
2020,9,Sant Andreu,57,la Trinitat Vella,Ciclomotors,Subjecte Jurí­dic,4
2020,9,Sant Andreu,57,la Trinitat Vella,Ciclomotors,Subjecte Físic,284
2020,9,Sant Andreu,57,la Trinitat Vella,Furgonetes,Subjecte Jurí­dic,58
2020,9,Sant Andreu,57,la Trinitat Vella,Furgonetes,Subjecte Físic,227
2020,9,Sant Andreu,57,la Trinitat Vella,Camions,Subjecte Jurí­dic,31
2020,9,Sant Andreu,57,la Trinitat Vella,Camions,Subjecte Físic,61
2020,9,Sant Andreu,57,la Trinitat Vella,Altres vehicles,Subjecte Jurí­dic,10
2020,9,Sant Andreu,57,la Trinitat Vella,Altres vehicles,Subjecte Físic,31
2020,9,Sant Andreu,58,Baró de Viver,Turismes,Subjecte Jurí­dic,7
2020,9,Sant Andreu,58,Baró de Viver,Turismes,Subjecte Físic,720
2020,9,Sant Andreu,58,Baró de Viver,Motos,Subjecte Jurí­dic,5
2020,9,Sant Andreu,58,Baró de Viver,Motos,Subjecte Físic,217
2020,9,Sant Andreu,58,Baró de Viver,Ciclomotors,Subjecte Jurí­dic,1
2020,9,Sant Andreu,58,Baró de Viver,Ciclomotors,Subjecte Físic,66
2020,9,Sant Andreu,58,Baró de Viver,Furgonetes,Subjecte Jurí­dic,5
2020,9,Sant Andreu,58,Baró de Viver,Furgonetes,Subjecte Físic,67
2020,9,Sant Andreu,58,Baró de Viver,Camions,Subjecte Jurí­dic,6
2020,9,Sant Andreu,58,Baró de Viver,Camions,Subjecte Físic,15
2020,9,Sant Andreu,58,Baró de Viver,Altres vehicles,Subjecte Físic,15
2020,9,Sant Andreu,59,el Bon Pastor,Turismes,Subjecte Jurí­dic,1247
2020,9,Sant Andreu,59,el Bon Pastor,Turismes,Subjecte Físic,3560
2020,9,Sant Andreu,59,el Bon Pastor,Turismes,Altres,1
2020,9,Sant Andreu,59,el Bon Pastor,Motos,Subjecte Jurí­dic,167
2020,9,Sant Andreu,59,el Bon Pastor,Motos,Subjecte Físic,958
2020,9,Sant Andreu,59,el Bon Pastor,Motos,Altres,1
2020,9,Sant Andreu,59,el Bon Pastor,Ciclomotors,Subjecte Jurí­dic,21
2020,9,Sant Andreu,59,el Bon Pastor,Ciclomotors,Subjecte Físic,243
2020,9,Sant Andreu,59,el Bon Pastor,Furgonetes,Subjecte Jurí­dic,563
2020,9,Sant Andreu,59,el Bon Pastor,Furgonetes,Subjecte Físic,259
2020,9,Sant Andreu,59,el Bon Pastor,Furgonetes,Altres,1
2020,9,Sant Andreu,59,el Bon Pastor,Camions,Subjecte Jurí­dic,539
2020,9,Sant Andreu,59,el Bon Pastor,Camions,Subjecte Físic,71
2020,9,Sant Andreu,59,el Bon Pastor,Altres vehicles,Subjecte Jurí­dic,249
2020,9,Sant Andreu,59,el Bon Pastor,Altres vehicles,Subjecte Físic,59
2020,9,Sant Andreu,59,el Bon Pastor,Altres vehicles,Altres,1
2020,9,Sant Andreu,60,Sant Andreu,Turismes,Subjecte Jurí­dic,555
2020,9,Sant Andreu,60,Sant Andreu,Turismes,Subjecte Físic,17451
2020,9,Sant Andreu,60,Sant Andreu,Turismes,Altres,2
2020,9,Sant Andreu,60,Sant Andreu,Motos,Subjecte Jurí­dic,190
2020,9,Sant Andreu,60,Sant Andreu,Motos,Subjecte Físic,5983
2020,9,Sant Andreu,60,Sant Andreu,Ciclomotors,Subjecte Jurí­dic,34
2020,9,Sant Andreu,60,Sant Andreu,Ciclomotors,Subjecte Físic,1060
2020,9,Sant Andreu,60,Sant Andreu,Furgonetes,Subjecte Jurí­dic,402
2020,9,Sant Andreu,60,Sant Andreu,Furgonetes,Subjecte Físic,791
2020,9,Sant Andreu,60,Sant Andreu,Camions,Subjecte Jurí­dic,92
2020,9,Sant Andreu,60,Sant Andreu,Camions,Subjecte Físic,176
2020,9,Sant Andreu,60,Sant Andreu,Camions,Altres,1
2020,9,Sant Andreu,60,Sant Andreu,Altres vehicles,Subjecte Jurí­dic,31
2020,9,Sant Andreu,60,Sant Andreu,Altres vehicles,Subjecte Físic,339
2020,9,Sant Andreu,61,la Sagrera,Turismes,Subjecte Jurí­dic,306
2020,9,Sant Andreu,61,la Sagrera,Turismes,Subjecte Físic,8173
2020,9,Sant Andreu,61,la Sagrera,Turismes,Altres,2
2020,9,Sant Andreu,61,la Sagrera,Motos,Subjecte Jurí­dic,81
2020,9,Sant Andreu,61,la Sagrera,Motos,Subjecte Físic,2835
2020,9,Sant Andreu,61,la Sagrera,Motos,Altres,1
2020,9,Sant Andreu,61,la Sagrera,Ciclomotors,Subjecte Jurí­dic,8
2020,9,Sant Andreu,61,la Sagrera,Ciclomotors,Subjecte Físic,597
2020,9,Sant Andreu,61,la Sagrera,Furgonetes,Subjecte Jurí­dic,139
2020,9,Sant Andreu,61,la Sagrera,Furgonetes,Subjecte Físic,419
2020,9,Sant Andreu,61,la Sagrera,Camions,Subjecte Jurí­dic,82
2020,9,Sant Andreu,61,la Sagrera,Camions,Subjecte Físic,103
2020,9,Sant Andreu,61,la Sagrera,Altres vehicles,Subjecte Jurí­dic,36
2020,9,Sant Andreu,61,la Sagrera,Altres vehicles,Subjecte Físic,157
2020,9,Sant Andreu,62,el Congrés i els Indians,Turismes,Subjecte Jurí­dic,136
2020,9,Sant Andreu,62,el Congrés i els Indians,Turismes,Subjecte Físic,3636
2020,9,Sant Andreu,62,el Congrés i els Indians,Motos,Subjecte Jurí­dic,51
2020,9,Sant Andreu,62,el Congrés i els Indians,Motos,Subjecte Físic,1412
2020,9,Sant Andreu,62,el Congrés i els Indians,Ciclomotors,Subjecte Jurí­dic,6
2020,9,Sant Andreu,62,el Congrés i els Indians,Ciclomotors,Subjecte Físic,293
2020,9,Sant Andreu,62,el Congrés i els Indians,Furgonetes,Subjecte Jurí­dic,110
2020,9,Sant Andreu,62,el Congrés i els Indians,Furgonetes,Subjecte Físic,189
2020,9,Sant Andreu,62,el Congrés i els Indians,Camions,Subjecte Jurí­dic,24
2020,9,Sant Andreu,62,el Congrés i els Indians,Camions,Subjecte Físic,42
2020,9,Sant Andreu,62,el Congrés i els Indians,Altres vehicles,Subjecte Jurí­dic,20
2020,9,Sant Andreu,62,el Congrés i els Indians,Altres vehicles,Subjecte Físic,64
2020,9,Sant Andreu,63,Navas,Turismes,Subjecte Jurí­dic,233
2020,9,Sant Andreu,63,Navas,Turismes,Subjecte Físic,6167
2020,9,Sant Andreu,63,Navas,Turismes,Altres,2
2020,9,Sant Andreu,63,Navas,Motos,Subjecte Jurí­dic,79
2020,9,Sant Andreu,63,Navas,Motos,Subjecte Físic,2401
2020,9,Sant Andreu,63,Navas,Motos,Altres,2
2020,9,Sant Andreu,63,Navas,Ciclomotors,Subjecte Jurí­dic,7
2020,9,Sant Andreu,63,Navas,Ciclomotors,Subjecte Físic,469
2020,9,Sant Andreu,63,Navas,Furgonetes,Subjecte Jurí­dic,130
2020,9,Sant Andreu,63,Navas,Furgonetes,Subjecte Físic,323
2020,9,Sant Andreu,63,Navas,Furgonetes,Altres,1
2020,9,Sant Andreu,63,Navas,Camions,Subjecte Jurí­dic,48
2020,9,Sant Andreu,63,Navas,Camions,Subjecte Físic,56
2020,9,Sant Andreu,63,Navas,Altres vehicles,Subjecte Jurí­dic,30
2020,9,Sant Andreu,63,Navas,Altres vehicles,Subjecte Físic,114
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Turismes,Subjecte Jurí­dic,398
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Turismes,Subjecte Físic,9912
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Turismes,Altres,4
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Motos,Subjecte Jurí­dic,170
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Motos,Subjecte Físic,4318
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Ciclomotors,Subjecte Jurí­dic,16
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Ciclomotors,Subjecte Físic,880
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Furgonetes,Subjecte Jurí­dic,239
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Furgonetes,Subjecte Físic,589
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Furgonetes,Altres,1
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Camions,Subjecte Jurí­dic,140
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Camions,Subjecte Físic,111
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Camions,Altres,1
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Altres vehicles,Subjecte Jurí­dic,81
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Altres vehicles,Subjecte Físic,177
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Altres vehicles,Altres,1
2020,10,Sant Martí,65,el Clot,Turismes,Subjecte Jurí­dic,248
2020,10,Sant Martí,65,el Clot,Turismes,Subjecte Físic,7483
2020,10,Sant Martí,65,el Clot,Motos,Subjecte Jurí­dic,89
2020,10,Sant Martí,65,el Clot,Motos,Subjecte Físic,2856
2020,10,Sant Martí,65,el Clot,Ciclomotors,Subjecte Jurí­dic,12
2020,10,Sant Martí,65,el Clot,Ciclomotors,Subjecte Físic,628
2020,10,Sant Martí,65,el Clot,Furgonetes,Subjecte Jurí­dic,140
2020,10,Sant Martí,65,el Clot,Furgonetes,Subjecte Físic,421
2020,10,Sant Martí,65,el Clot,Camions,Subjecte Jurí­dic,46
2020,10,Sant Martí,65,el Clot,Camions,Subjecte Físic,116
2020,10,Sant Martí,65,el Clot,Altres vehicles,Subjecte Jurí­dic,27
2020,10,Sant Martí,65,el Clot,Altres vehicles,Subjecte Físic,135
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Turismes,Subjecte Jurí­dic,685
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Turismes,Subjecte Físic,4001
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Turismes,Altres,1
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Motos,Subjecte Jurí­dic,193
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Motos,Subjecte Físic,1705
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Ciclomotors,Subjecte Jurí­dic,1601
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Ciclomotors,Subjecte Físic,350
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Furgonetes,Subjecte Jurí­dic,389
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Furgonetes,Subjecte Físic,248
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Furgonetes,Altres,1
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Camions,Subjecte Jurí­dic,285
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Camions,Subjecte Físic,47
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Altres vehicles,Subjecte Jurí­dic,169
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Altres vehicles,Subjecte Físic,77
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Turismes,Subjecte Jurí­dic,410
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Turismes,Subjecte Físic,3118
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Motos,Subjecte Jurí­dic,108
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Motos,Subjecte Físic,1397
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Motos,Altres,1
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Ciclomotors,Subjecte Jurí­dic,20
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Ciclomotors,Subjecte Físic,182
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Furgonetes,Subjecte Jurí­dic,130
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Furgonetes,Subjecte Físic,86
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Furgonetes,Altres,3
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Camions,Subjecte Jurí­dic,57
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Camions,Subjecte Físic,12
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Altres vehicles,Subjecte Jurí­dic,38
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Altres vehicles,Subjecte Físic,47
2020,10,Sant Martí,68,el Poblenou,Turismes,Subjecte Jurí­dic,656
2020,10,Sant Martí,68,el Poblenou,Turismes,Subjecte Físic,8976
2020,10,Sant Martí,68,el Poblenou,Turismes,Altres,2
2020,10,Sant Martí,68,el Poblenou,Motos,Subjecte Jurí­dic,195
2020,10,Sant Martí,68,el Poblenou,Motos,Subjecte Físic,3579
2020,10,Sant Martí,68,el Poblenou,Motos,Altres,1
2020,10,Sant Martí,68,el Poblenou,Ciclomotors,Subjecte Jurí­dic,1350
2020,10,Sant Martí,68,el Poblenou,Ciclomotors,Subjecte Físic,691
2020,10,Sant Martí,68,el Poblenou,Furgonetes,Subjecte Jurí­dic,287
2020,10,Sant Martí,68,el Poblenou,Furgonetes,Subjecte Físic,515
2020,10,Sant Martí,68,el Poblenou,Furgonetes,Altres,2
2020,10,Sant Martí,68,el Poblenou,Camions,Subjecte Jurí­dic,153
2020,10,Sant Martí,68,el Poblenou,Camions,Subjecte Físic,104
2020,10,Sant Martí,68,el Poblenou,Altres vehicles,Subjecte Jurí­dic,72
2020,10,Sant Martí,68,el Poblenou,Altres vehicles,Subjecte Físic,189
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Turismes,Subjecte Jurí­dic,241
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Turismes,Subjecte Físic,3824
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Turismes,Altres,2
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Motos,Subjecte Jurí­dic,55
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Motos,Subjecte Físic,1452
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Ciclomotors,Subjecte Jurí­dic,4
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Ciclomotors,Subjecte Físic,142
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Furgonetes,Subjecte Jurí­dic,83
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Furgonetes,Subjecte Físic,141
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Camions,Subjecte Jurí­dic,40
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Camions,Subjecte Físic,43
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Altres vehicles,Subjecte Jurí­dic,17
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Altres vehicles,Subjecte Físic,79
2020,10,Sant Martí,70,el Besòs i el Maresme,Turismes,Subjecte Jurí­dic,172
2020,10,Sant Martí,70,el Besòs i el Maresme,Turismes,Subjecte Físic,5663
2020,10,Sant Martí,70,el Besòs i el Maresme,Turismes,Altres,2
2020,10,Sant Martí,70,el Besòs i el Maresme,Motos,Subjecte Jurí­dic,35
2020,10,Sant Martí,70,el Besòs i el Maresme,Motos,Subjecte Físic,1443
2020,10,Sant Martí,70,el Besòs i el Maresme,Ciclomotors,Subjecte Jurí­dic,5
2020,10,Sant Martí,70,el Besòs i el Maresme,Ciclomotors,Subjecte Físic,529
2020,10,Sant Martí,70,el Besòs i el Maresme,Furgonetes,Subjecte Jurí­dic,126
2020,10,Sant Martí,70,el Besòs i el Maresme,Furgonetes,Subjecte Físic,423
2020,10,Sant Martí,70,el Besòs i el Maresme,Furgonetes,Altres,1
2020,10,Sant Martí,70,el Besòs i el Maresme,Camions,Subjecte Jurí­dic,54
2020,10,Sant Martí,70,el Besòs i el Maresme,Camions,Subjecte Físic,139
2020,10,Sant Martí,70,el Besòs i el Maresme,Altres vehicles,Subjecte Jurí­dic,22
2020,10,Sant Martí,70,el Besòs i el Maresme,Altres vehicles,Subjecte Físic,92
2020,10,Sant Martí,71,Provençals del Poblenou,Turismes,Subjecte Jurí­dic,461
2020,10,Sant Martí,71,Provençals del Poblenou,Turismes,Subjecte Físic,6204
2020,10,Sant Martí,71,Provençals del Poblenou,Turismes,Altres,1
2020,10,Sant Martí,71,Provençals del Poblenou,Motos,Subjecte Jurí­dic,115
2020,10,Sant Martí,71,Provençals del Poblenou,Motos,Subjecte Físic,2140
2020,10,Sant Martí,71,Provençals del Poblenou,Ciclomotors,Subjecte Jurí­dic,15
2020,10,Sant Martí,71,Provençals del Poblenou,Ciclomotors,Subjecte Físic,447
2020,10,Sant Martí,71,Provençals del Poblenou,Furgonetes,Subjecte Jurí­dic,425
2020,10,Sant Martí,71,Provençals del Poblenou,Furgonetes,Subjecte Físic,364
2020,10,Sant Martí,71,Provençals del Poblenou,Camions,Subjecte Jurí­dic,143
2020,10,Sant Martí,71,Provençals del Poblenou,Camions,Subjecte Físic,104
2020,10,Sant Martí,71,Provençals del Poblenou,Altres vehicles,Subjecte Jurí­dic,332
2020,10,Sant Martí,71,Provençals del Poblenou,Altres vehicles,Subjecte Físic,104
2020,10,Sant Martí,72,Sant Martí de Provençals,Turismes,Subjecte Jurí­dic,263
2020,10,Sant Martí,72,Sant Martí de Provençals,Turismes,Subjecte Físic,7421
2020,10,Sant Martí,72,Sant Martí de Provençals,Turismes,Altres,1
2020,10,Sant Martí,72,Sant Martí de Provençals,Motos,Subjecte Jurí­dic,79
2020,10,Sant Martí,72,Sant Martí de Provençals,Motos,Subjecte Físic,2555
2020,10,Sant Martí,72,Sant Martí de Provençals,Motos,Altres,1
2020,10,Sant Martí,72,Sant Martí de Provençals,Ciclomotors,Subjecte Jurí­dic,8
2020,10,Sant Martí,72,Sant Martí de Provençals,Ciclomotors,Subjecte Físic,539
2020,10,Sant Martí,72,Sant Martí de Provençals,Furgonetes,Subjecte Jurí­dic,144
2020,10,Sant Martí,72,Sant Martí de Provençals,Furgonetes,Subjecte Físic,398
2020,10,Sant Martí,72,Sant Martí de Provençals,Camions,Subjecte Jurí­dic,45
2020,10,Sant Martí,72,Sant Martí de Provençals,Camions,Subjecte Físic,99
2020,10,Sant Martí,72,Sant Martí de Provençals,Altres vehicles,Subjecte Jurí­dic,42
2020,10,Sant Martí,72,Sant Martí de Provençals,Altres vehicles,Subjecte Físic,155
2020,10,Sant Martí,73,la Verneda i la Pau,Turismes,Subjecte Jurí­dic,242
2020,10,Sant Martí,73,la Verneda i la Pau,Turismes,Subjecte Físic,8600
2020,10,Sant Martí,73,la Verneda i la Pau,Turismes,Altres,1
2020,10,Sant Martí,73,la Verneda i la Pau,Motos,Subjecte Jurí­dic,57
2020,10,Sant Martí,73,la Verneda i la Pau,Motos,Subjecte Físic,2372
2020,10,Sant Martí,73,la Verneda i la Pau,Ciclomotors,Subjecte Jurí­dic,15
2020,10,Sant Martí,73,la Verneda i la Pau,Ciclomotors,Subjecte Físic,672
2020,10,Sant Martí,73,la Verneda i la Pau,Furgonetes,Subjecte Jurí­dic,279
2020,10,Sant Martí,73,la Verneda i la Pau,Furgonetes,Subjecte Físic,410
2020,10,Sant Martí,73,la Verneda i la Pau,Camions,Subjecte Jurí­dic,107
2020,10,Sant Martí,73,la Verneda i la Pau,Camions,Subjecte Físic,126
2020,10,Sant Martí,73,la Verneda i la Pau,Altres vehicles,Subjecte Jurí­dic,37
2020,10,Sant Martí,73,la Verneda i la Pau,Altres vehicles,Subjecte Físic,126
2020,NC,No consta,NC,No consta,Turismes,Subjecte Jurí­dic,26
2020,NC,No consta,NC,No consta,Turismes,Subjecte Físic,170
2020,NC,No consta,NC,No consta,Turismes,Altres,1
2020,NC,No consta,NC,No consta,Motos,Subjecte Jurí­dic,7
2020,NC,No consta,NC,No consta,Motos,Subjecte Físic,98
2020,NC,No consta,NC,No consta,Ciclomotors,Subjecte Jurí­dic,39
2020,NC,No consta,NC,No consta,Ciclomotors,Subjecte Físic,31
2020,NC,No consta,NC,No consta,Furgonetes,Subjecte Jurí­dic,10
2020,NC,No consta,NC,No consta,Furgonetes,Subjecte Físic,17
2020,NC,No consta,NC,No consta,Camions,Subjecte Jurí­dic,7
2020,NC,No consta,NC,No consta,Camions,Subjecte Físic,4
2020,NC,No consta,NC,No consta,Altres vehicles,Subjecte Jurí­dic,3
2020,NC,No consta,NC,No consta,Altres vehicles,Subjecte Físic,2
